match_id,name_player,name_team,minute
S2425_GD11_G6,matias-soule-malvano,AS Rom,28
S2425_GD11_G6,artem-dovbyk,AS Rom,53
S2425_GD11_G7,lautaro-martinez,Inter Mailand,65
S2425_GD11_G8,pietro-pellegri,FC Empoli,47
S2425_GD11_G9,andrea-pinamonti,CFC Genua 1893,79
S2425_GD11_G10,boulaye-dia,Lazio Rom,2
S2425_GD11_G10,mattia-zaccagni,Lazio Rom,76
S2425_GD11_G10,zito-2,Cagliari Calcio,41
S2425_GD12_G1,alessandro-vogliacco,CFC Genua 1893,90
S2425_GD12_G1,lucas-da-cunha,Como 1907,17
S2425_GD12_G2,santiago-pierotti,US Lecce,77
S2425_GD12_G2,pietro-pellegri,FC Empoli,33
S2425_GD12_G3,hans-nicolussi-caviglia,FC Venedig,5
S2425_GD12_G3,emanuele-valeri,Parma Calcio,17
S2425_GD12_G3,ange-yohan-bonny,Parma Calcio,68
S2425_GD12_G4,nadir-zortea,Cagliari Calcio,2
S2425_GD12_G4,gabriele-zappa,Cagliari Calcio,53
S2425_GD12_G4,gabriele-zappa,Cagliari Calcio,89
S2425_GD12_G4,rafael-leao,AC Mailand,15
S2425_GD12_G4,rafael-leao,AC Mailand,40
S2425_GD12_G4,tammy-abraham,AC Mailand,69
S2425_GD12_G5,timothy-weah,Juventus Turin,18
S2425_GD12_G5,kenan-yildiz,Juventus Turin,84
S2425_GD12_G6,mario-pasalic,Atalanta Bergamo,56
S2425_GD12_G6,souleymane-toure,Atalanta Bergamo,60
S2425_GD12_G6,hassane-kamara,Udinese Calcio,45
S2425_GD12_G7,moise-kean,AC Florenz,4
S2425_GD12_G7,moise-kean,AC Florenz,59
S2425_GD12_G7,moise-kean,AC Florenz,90
S2425_GD12_G7,suat-serdar,Hellas Verona,18
S2425_GD12_G8,stephan-el-shaarawy,AS Rom,63
S2425_GD12_G8,stephan-el-shaarawy,AS Rom,82
S2425_GD12_G8,santiago-castro,FC Bologna,25
S2425_GD12_G8,riccardo-orsolini,FC Bologna,66
S2425_GD12_G8,jesper-karlsson,FC Bologna,77
S2425_GD12_G9,mattia-zaccagni,Lazio Rom,36
S2425_GD12_G10,hakan-calhanoglu,Inter Mailand,43
S2425_GD12_G10,scott-mctominay,SSC Neapel,23
S2425_GD13_G1,joaquin-correa,Inter Mailand,17
S2425_GD13_G1,marcus-thuram,Inter Mailand,22
S2425_GD13_G1,marcus-thuram,Inter Mailand,25
S2425_GD13_G1,stefan-de-vrij,Inter Mailand,31
S2425_GD13_G1,yann-aurel-bisseck,Inter Mailand,41
S2425_GD13_G3,matteo-cancellieri,Parma Calcio,49
S2425_GD13_G3,mateo-retegui,Atalanta Bergamo,4
S2425_GD13_G3,ederson-6,Atalanta Bergamo,39
S2425_GD13_G3,ademola-lookman,Atalanta Bergamo,75
S2425_GD13_G4,morten-frendrup,CFC Genua 1893,12
S2425_GD13_G4,fabio-miretti,CFC Genua 1893,59
S2425_GD13_G4,razvan-marin,Cagliari Calcio,8
S2425_GD13_G4,roberto-piccoli,Cagliari Calcio,88
S2425_GD13_G5,yacine-adli,AC Florenz,19
S2425_GD13_G5,moise-kean,AC Florenz,68
S2425_GD13_G6,adam-masina,FC Turin,59
S2425_GD13_G6,milan-djuric,AC Monza,63
S2425_GD13_G7,romelu-lukaku,SSC Neapel,54
S2425_GD13_G8,samuel-gigot,Lazio Rom,68
S2425_GD13_G8,mattia-zaccagni,Lazio Rom,72
S2425_GD13_G8,fisayo-dele-bashiru,Lazio Rom,90
S2425_GD13_G9,pietro-pellegri,FC Empoli,23
S2425_GD13_G9,keinan-davis,Udinese Calcio,76
S2425_GD13_G10,patrick-dorgu,US Lecce,70
S2425_GD14_G1,roberto-piccoli,Cagliari Calcio,75
S2425_GD14_G2,yannik-engelhardt,Como 1907,36
S2425_GD14_G2,gianluca-caprari,AC Monza,54
S2425_GD14_G3,alvaro-morata,AC Mailand,19
S2425_GD14_G3,tijjani-reijnders-2,AC Mailand,44
S2425_GD14_G3,tijjani-reijnders-2,AC Mailand,69
S2425_GD14_G4,dan-ndoye,FC Bologna,21
S2425_GD14_G4,riccardo-orsolini,FC Bologna,69
S2425_GD14_G4,dan-ndoye,FC Bologna,71
S2425_GD14_G5,andrea-pinamonti,CFC Genua 1893,13
S2425_GD14_G5,lautaro-daniel-gianetti,CFC Genua 1893,67
S2425_GD14_G6,dennis-man,Parma Calcio,6
S2425_GD14_G6,mohamed-anas-haj,Parma Calcio,53
S2425_GD14_G6,enrico-del-prato,Parma Calcio,90
S2425_GD14_G6,valentin-castellanos,Lazio Rom,80
S2425_GD14_G7,scott-mctominay,SSC Neapel,31
S2425_GD14_G9,ante-rebic,US Lecce,90
S2425_GD14_G9,andrea-cambiaso,Juventus Turin,68
S2425_GD14_G10,marten-de-roon,Atalanta Bergamo,69
S2425_GD14_G10,nicolo-zaniolo,Atalanta Bergamo,89
S2425_GD15_G1,federico-dimarco,Inter Mailand,40
S2425_GD15_G1,nicolo-barella,Inter Mailand,55
S2425_GD15_G1,marcus-thuram,Inter Mailand,67
S2425_GD15_G1,matteo-darmian,Parma Calcio,81
S2425_GD15_G2,charles-de-ketelaere,Atalanta Bergamo,12
S2425_GD15_G2,ademola-lookman,Atalanta Bergamo,87
S2425_GD15_G2,alvaro-morata,AC Mailand,22
S2425_GD15_G4,teun-koopmeiners,Juventus Turin,62
S2425_GD15_G4,samuel-mbangula-tshifunda,Juventus Turin,90
S2425_GD15_G4,dan-ndoye,FC Bologna,30
S2425_GD15_G4,tommaso-pobega,FC Bologna,52
S2425_GD15_G5,alexis-saelemaekers,AS Rom,13
S2425_GD15_G5,gianluca-mancini,AS Rom,59
S2425_GD15_G5,niccolo-pisilli,AS Rom,66
S2425_GD15_G5,kouadio-manu-kone,AS Rom,86
S2425_GD15_G5,nikola-krstovic,US Lecce,40
S2425_GD15_G6,danilo-cataldi,AC Florenz,24
S2425_GD15_G7,casper-tengstedt,Hellas Verona,35
S2425_GD15_G7,sebastiano-esposito,FC Empoli,16
S2425_GD15_G7,sebastiano-esposito,FC Empoli,19
S2425_GD15_G7,liberato-cacace,FC Empoli,32
S2425_GD15_G7,lorenzo-colombo,FC Empoli,42
S2425_GD15_G8,hans-nicolussi-caviglia,FC Venedig,16
S2425_GD15_G8,gaetano-oristanio,FC Venedig,69
S2425_GD15_G8,antonio-candela,Como 1907,49
S2425_GD15_G8,andrea-belotti,Como 1907,56
S2425_GD15_G9,gustav-tang-isaksen,Lazio Rom,79
S2425_GD15_G10,georgios-kyriakopoulos,AC Monza,47
S2425_GD15_G10,lorenzo-lucca,Udinese Calcio,6
S2425_GD15_G10,jaka-bijol,Udinese Calcio,70
S2425_GD16_G1,che-adams,FC Turin,70
S2425_GD16_G2,nicolo-zaniolo,Atalanta Bergamo,66
S2425_GD16_G3,florian-thauvin,Udinese Calcio,22
S2425_GD16_G3,romelu-lukaku,SSC Neapel,50
S2425_GD16_G3,lautaro-daniel-gianetti,SSC Neapel,76
S2425_GD16_G3,andre-frank-zambo-anguissa,SSC Neapel,81
S2425_GD16_G4,federico-gatti,Juventus Turin,19
S2425_GD16_G4,dusan-vlahovic,Juventus Turin,90
S2425_GD16_G4,mikael-egill-ellertsson,FC Venedig,61
S2425_GD16_G4,jay-idzes-2,FC Venedig,83
S2425_GD16_G5,tete-morente,US Lecce,3
S2425_GD16_G5,nikola-krstovic,US Lecce,44
S2425_GD16_G5,patrick-dorgu,AC Monza,37
S2425_GD16_G6,jens-odgaard,FC Bologna,59
S2425_GD16_G7,simon-sohm,Parma Calcio,19
S2425_GD16_G7,simon-sohm,Parma Calcio,90
S2425_GD16_G7,diego-coppola,Hellas Verona,5
S2425_GD16_G7,amin-sarr,Hellas Verona,57
S2425_GD16_G7,daniel-mosquera,Hellas Verona,75
S2425_GD16_G8,alessandro-gabrielloni,Como 1907,90
S2425_GD16_G8,nico-paz,Como 1907,90
