match_id,name_player,name_team,minute
S2425_GD10_G3,serhou-guirassy,Borussia Dortmund,40
S2425_GD10_G4,koji-miyoshi,VfL Bochum,89
S2425_GD10_G4,patrik-schick,Bayer 04 Leverkusen,18
S2425_GD10_G5,jamal-musiala,Bayern München,22
S2425_GD10_G8,josha-vagnoman,VfB Stuttgart,86
S2425_GD10_G8,nick-woltemade,VfB Stuttgart,90
S2425_GD10_G8,hugo-ekitike,Eintracht Frankfurt,45
S2425_GD10_G8,nathaniel-brown,Eintracht Frankfurt,55
S2425_GD10_G8,omar-marmoush,Eintracht Frankfurt,62
S2425_GD10_G9,marvin-pieringer,1. FC Heidenheim,64
S2425_GD10_G9,yannick-gerhardt,VfL Wolfsburg,3
S2425_GD10_G9,bence-dardai,VfL Wolfsburg,42
S2425_GD10_G9,tiago-tomas,VfL Wolfsburg,90
S2425_GD11_G1,harry-kane,Bayern München,63
S2425_GD11_G1,harry-kane,Bayern München,90
S2425_GD11_G1,harry-kane,Bayern München,90
S2425_GD11_G2,exequiel-palacios,Bayer 04 Leverkusen,30
S2425_GD11_G2,patrik-schick,Bayer 04 Leverkusen,32
S2425_GD11_G2,patrik-schick,Bayer 04 Leverkusen,52
S2425_GD11_G2,patrik-schick,Bayer 04 Leverkusen,71
S2425_GD11_G2,granit-xhaka,Bayer 04 Leverkusen,82
S2425_GD11_G2,niklas-dorsch,1. FC Heidenheim,10
S2425_GD11_G2,mathias-honsak,1. FC Heidenheim,21
S2425_GD11_G3,chris-fuehrich,VfB Stuttgart,53
S2425_GD11_G3,justin-diehl,VfB Stuttgart,78
S2425_GD11_G4,maximilian-beier,Borussia Dortmund,7
S2425_GD11_G4,felix-nmecha,Borussia Dortmund,40
S2425_GD11_G4,julian-brandt,Borussia Dortmund,66
S2425_GD11_G4,jamie-bynoe-gittens,Borussia Dortmund,77
S2425_GD11_G5,adam-hlozek,TSG Hoffenheim,17
S2425_GD11_G5,tom-bischof,TSG Hoffenheim,50
S2425_GD11_G5,adam-hlozek,TSG Hoffenheim,82
S2425_GD11_G5,jacob-bruun-larsen,TSG Hoffenheim,87
S2425_GD11_G5,willi-orban,RB Leipzig,15
S2425_GD11_G5,antonio-nusa,RB Leipzig,19
S2425_GD11_G5,stanley-nsoki,RB Leipzig,67
S2425_GD11_G6,ridle-baku,VfL Wolfsburg,71
S2425_GD11_G7,mario-goetze,Eintracht Frankfurt,45
S2425_GD11_G8,nadiem-amiri,1. FSV Mainz 05,11
S2425_GD11_G8,jonathan-burkardt,1. FSV Mainz 05,37
S2425_GD11_G8,jae-sung-lee,1. FSV Mainz 05,53
S2425_GD11_G9,alassane-plea,Bor. Mönchengladbach,13
S2425_GD11_G9,tim-kleindienst,Bor. Mönchengladbach,44
S2425_GD12_G1,manolis-saliakas,FC St. Pauli,25
S2425_GD12_G1,morgan-guilavogui,FC St. Pauli,56
S2425_GD12_G1,johannes-eggestein,FC St. Pauli,85
