match_status,match_id,competition,season,team_off,team_off__id,team_def,team_def__id,team_off__score60,team_def__score60,substitution_replacement__off,substitution_replacementNumber__off,substitution_minute__off,substitution_minuteDelta__off,clearances_total__off__pre,clearances_total__off__post,clearances_total__def__pre,clearances_total__def__post,dribble_total__off__pre,dribble_total__off__post,dribble_total__def__pre,dribble_total__def__post,dribble_success__off__pre,dribble_success__off__post,dribble_success__def__pre,dribble_success__def__post,duel_total__off__pre,duel_total__off__post,duel_total__def__pre,duel_total__def__post,duel_success__off__pre,duel_success__off__post,duel_success__def__pre,duel_success__def__post,fouls_committed__off__pre,fouls_committed__off__post,fouls_committed__def__pre,fouls_committed__def__post,interceptions_total__off__pre,interceptions_total__off__post,interceptions_total__def__pre,interceptions_total__def__post,interceptions_success__off__pre,interceptions_success__off__post,interceptions_success__def__pre,interceptions_success__def__post,pass_shot_assist__off__pre,pass_shot_assist__off__post,pass_shot_assist__def__pre,pass_shot_assist__def__post,pass_goal_assist__off__pre,pass_goal_assist__off__post,pass_goal_assist__def__pre,pass_goal_assist__def__post,pass_success_length__total__off__pre,pass_success_length__total__off__post,pass_success_length__total__def__pre,pass_success_length__total__def__post,pass_success_length__0_5__off__pre,pass_success_length__0_5__off__post,pass_success_length__0_5__def__pre,pass_success_length__0_5__def__post,pass_success_length__5_10__off__pre,pass_success_length__5_10__off__post,pass_success_length__5_10__def__pre,pass_success_length__5_10__def__post,pass_success_length__10_20__off__pre,pass_success_length__10_20__off__post,pass_success_length__10_20__def__pre,pass_success_length__10_20__def__post,pass_success_length__20_40__off__pre,pass_success_length__20_40__off__post,pass_success_length__20_40__def__pre,pass_success_length__20_40__def__post,pass_success_length__40__off__pre,pass_success_length__40__off__post,pass_success_length__40__def__pre,pass_success_length__40__def__post,passes_total__off__pre,passes_total__off__post,passes_total__def__pre,passes_total__def__post,passes_success__off__pre,passes_success__off__post,passes_success__def__pre,passes_success__def__post,shots_total__off__pre,shots_total__off__post,shots_total__def__pre,shots_total__def__post,shots_target__off__pre,shots_target__off__post,shots_target__def__pre,shots_target__def__post,goals_scored__off__pre,goals_scored__off__post,goals_scored__def__pre,goals_scored__def__post,substitution_tactical__off__pre,substitution_tactical__off__post,substitution_tactical__def__pre,substitution_tactical__def__post
69322__69,69322.0,Spain - La Liga,2011/2012,Racing Santander,1217.0,Barcelona,217.0,0.0,2.0,Jairo Samperio Bustara,1.0,69.0,23.0,20.0,3.0,6.0,3.0,14.0,7.0,24.0,1.0,3.0,3.0,14.0,1.0,19.0,19.0,12.0,12.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,3.0,2.0,0.0,5.0,2.0,0.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,3038.038751968504,1787.0858515966754,9849.440681649168,2122.016031933508,27.96874026684165,14.885295822397202,104.29703674540681,36.316512904636916,377.10356594488184,138.9798897637795,1741.162884295713,272.8396382327209,1006.737008967629,532.8959470691163,5390.873672900263,1036.875704286964,780.0411679790026,549.4371981627296,2341.6049814085736,724.7609109798775,846.1882688101488,550.8875207786527,271.5021062992126,51.22326552930884,214.0,97.0,679.0,142.0,141.0,72.0,607.0,123.0,0.0,1.0,17.0,4.0,0.0,1.0,14.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0
69326__63,69326.0,Spain - La Liga,2011/2012,Sevilla,213.0,Barcelona,217.0,0.0,2.0,Diego Perotti,1.0,63.0,4.0,17.0,2.0,15.0,0.0,9.0,0.0,18.0,0.0,4.0,0.0,14.0,0.0,13.0,13.0,10.0,10.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,5513.52518985127,270.36913221784783,8089.38426060805,393.40320483377076,20.04743963254593,5.771336395450569,108.0006325459318,0.0,507.72451913823284,9.981281167979002,1236.9880380577429,23.73221073928259,1863.6383819991247,140.02679790026247,3026.386548009624,166.8346850393701,2414.9032480314963,57.81686023622048,2798.4232983377074,202.83630905511808,707.2116010498688,56.77285651793526,919.5857436570428,0.0,337.0,15.0,519.0,22.0,250.0,13.0,437.0,19.0,4.0,1.0,12.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
69326__67,69326.0,Spain - La Liga,2011/2012,Sevilla,213.0,Barcelona,217.0,0.0,2.0,Juan Torres Ruiz,1.0,67.0,26.0,19.0,4.0,15.0,6.0,9.0,2.0,18.0,8.0,4.0,2.0,14.0,5.0,14.0,14.0,10.0,10.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,9.0,2.0,0.0,0.0,1.0,0.0,5862.769848097114,2131.9167471566057,8683.786832349082,1959.6513389107613,25.8187760279965,14.46730807086614,108.0006325459318,16.23633770778653,529.2634873140858,107.5221517935258,1308.179346675416,321.63511767279095,2070.9830189195104,722.5378220691164,3287.9119942038496,828.1976492782152,2472.7201082677166,863.7609350393701,3001.2596073928257,387.85324365704287,763.984457567804,423.62853018372704,978.4352515310586,405.7289905949256,357.0,116.0,556.0,129.0,268.0,90.0,469.0,106.0,5.0,5.0,12.0,5.0,2.0,2.0,11.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0
70225__69,70225.0,Spain - La Liga,2011/2012,Granada,1049.0,Barcelona,217.0,1.0,2.0,Abel Gómez Moreno,1.0,69.0,8.0,24.0,2.0,12.0,2.0,8.0,3.0,13.0,4.0,4.0,2.0,9.0,3.0,16.0,16.0,8.0,8.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,3052.419918274278,87.53644422572181,11153.89940608049,1025.54630096238,46.69291127515311,5.733913604549432,144.10395091863518,8.78628291776028,299.1378561898513,10.16648731408574,1453.9598356299214,71.53100612423448,1092.8557573272092,46.07027340332459,4401.260050853019,321.4368104768154,1188.732005686789,25.565769903762032,4370.136849300087,425.0725164041995,425.0013877952756,0.0,784.4387193788277,198.7196850393701,221.0,12.0,671.0,45.0,154.0,6.0,600.0,43.0,4.0,0.0,14.0,1.0,2.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0
70225__77,70225.0,Spain - La Liga,2011/2012,Granada,1049.0,Barcelona,217.0,1.0,2.0,Alexandre Geijo Pazos,1.0,77.0,16.0,26.0,3.0,14.0,1.0,11.0,2.0,18.0,3.0,6.0,2.0,12.0,3.0,18.0,18.0,9.0,9.0,6.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,10.0,1.0,1.0,0.0,2.0,1.0,3197.5219902340327,1066.067769980315,12221.736710979878,1937.6269768919508,52.426824879702544,6.463834722222223,152.89023383639545,4.849898917322834,309.30434350393705,92.85078838582677,1535.466728674541,182.64762806211726,1138.9260307305337,309.77123851706034,4722.696861329835,822.8718230533683,1214.297775590551,534.773467847769,4827.52448272091,732.5498884514437,482.56701552930883,122.20844050743658,983.1584044181977,194.70773840769903,235.0,60.0,718.0,109.0,161.0,49.0,645.0,96.0,4.0,1.0,15.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0
69325__74,69325.0,Spain - La Liga,2011/2012,Mallorca,1043.0,Barcelona,217.0,0.0,1.0,Alejandro Alfaro Ligero,1.0,74.0,19.0,13.0,5.0,26.0,3.0,20.0,1.0,26.0,7.0,9.0,1.0,8.0,4.0,20.0,20.0,17.0,17.0,4.0,2.0,10.0,2.0,0.0,0.0,1.0,1.0,12.0,4.0,6.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,7.0,4.0,,,,,5014.89477712161,1566.0479677384078,9382.02386931321,1729.599265529309,14.094666994750655,12.7489083552056,24.55960039370079,25.637679352580925,335.94523917322834,68.3999490376203,650.8513850612422,203.72937051618547,1594.4790594925635,513.2558907480314,3894.503234908137,705.9851410761155,1786.8466830708662,775.861337489064,3682.02783464567,592.9392235345582,1283.529128390201,195.78188210848649,1130.081814304462,201.30785104986876,303.0,85.0,512.0,106.0,208.0,67.0,435.0,89.0,5.0,3.0,11.0,5.0,3.0,1.0,8.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0
69323__59,69323.0,Spain - La Liga,2011/2012,Athletic Club,215.0,Barcelona,217.0,0.0,2.0,,,59.0,33.0,18.0,8.0,11.0,6.0,14.0,10.0,29.0,11.0,5.0,6.0,22.0,7.0,27.0,27.0,14.0,14.0,7.0,1.0,11.0,7.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0,4859.645875,3617.6782855424317,6656.316328630796,2962.038045056868,10.156122922134735,5.930772747156606,45.93165004374453,11.624239938757654,313.0077802930884,323.74400448381454,847.9123814523185,236.80978390201227,1908.8745822397202,1425.4228685476812,3014.11376476378,1292.0924715660547,1934.9273687664045,1540.794651137358,2336.930871609798,1135.364666447944,692.6800207786526,321.78598862642167,411.42766076115487,286.14688320209973,292.0,207.0,419.0,184.0,219.0,171.0,355.0,146.0,1.0,4.0,15.0,5.0,0.0,3.0,12.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0
70219__65,70219.0,Spain - La Liga,2011/2012,Real Zaragoza,395.0,Barcelona,217.0,1.0,2.0,Maurizio Lanzaro,2.0,65.0,16.0,28.0,4.0,26.0,4.0,13.0,3.0,18.0,9.0,5.0,1.0,14.0,7.0,14.0,14.0,9.0,9.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2434.5776925853024,430.48377690288714,8055.524813101487,2976.023301946632,26.90073742344707,0.0,64.0596678696413,0.0,246.55791699475066,57.53975787401575,842.7329847987752,148.1571924759405,567.8842033027121,136.59260826771654,2890.503205927384,972.3056140638669,876.794021216098,107.59368328958881,2743.109340551181,1548.5722134733157,716.4408136482939,128.75772747156606,1515.1196139545054,306.9882819335083,161.0,30.0,451.0,137.0,101.0,19.0,381.0,127.0,11.0,0.0,10.0,2.0,9.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
70219__65,70219.0,Spain - La Liga,2011/2012,Real Zaragoza,395.0,Barcelona,217.0,1.0,2.0,Hélder Manuel Marques Postiga,2.0,65.0,16.0,28.0,4.0,26.0,4.0,13.0,3.0,18.0,9.0,5.0,1.0,14.0,7.0,14.0,14.0,9.0,9.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2434.5776925853024,430.48377690288714,8055.524813101487,2976.023301946632,26.90073742344707,0.0,64.0596678696413,0.0,246.55791699475066,57.53975787401575,842.7329847987752,148.1571924759405,567.8842033027121,136.59260826771654,2890.503205927384,972.3056140638669,876.794021216098,107.59368328958881,2743.109340551181,1548.5722134733157,716.4408136482939,128.75772747156606,1515.1196139545054,306.9882819335083,161.0,30.0,451.0,137.0,101.0,19.0,381.0,127.0,11.0,0.0,10.0,2.0,9.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
70219__81,70219.0,Spain - La Liga,2011/2012,Real Zaragoza,395.0,Barcelona,217.0,1.0,2.0,Juan Carlos Pérez López,1.0,81.0,13.0,33.0,2.0,32.0,3.0,17.0,4.0,27.0,1.0,6.0,1.0,21.0,1.0,20.0,20.0,13.0,13.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,2893.8548760936133,388.0268952318461,11068.613657480317,1613.259440726159,26.90073742344707,0.0,69.59404232283464,8.582119860017498,304.09767486876643,42.20393591426072,990.8901772747157,118.90686920384951,704.4768115704287,160.81935367454068,3862.8088199912513,648.1205216535433,1013.1811111111111,185.0036056430446,4323.212722003499,565.8665124671916,845.1985411198599,0.0,1822.1078958880134,271.7834175415573,194.0,27.0,592.0,82.0,121.0,20.0,510.0,74.0,11.0,1.0,12.0,3.0,9.0,1.0,10.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0
69343__67,69343.0,Spain - La Liga,2011/2012,Getafe,216.0,Barcelona,217.0,0.0,2.0,Jaime Gavilán Martínez,2.0,67.0,22.0,38.0,3.0,12.0,3.0,7.0,3.0,33.0,14.0,4.0,2.0,26.0,10.0,15.0,15.0,9.0,9.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,2814.1295470253717,987.4854003718284,10257.401334645669,4025.9256067366578,3.775738626421697,10.730279965004375,47.23803379265092,4.748095581802274,289.18863506124234,105.81727810586179,1005.8743775153105,294.4273848425197,843.8758076334209,351.92546041119857,4846.5858907480315,1745.682230424322,1160.7719269466318,394.36058836395455,3593.914737532809,1717.070117016623,516.5174387576553,124.65179352580928,763.788295056868,263.9977788713911,200.0,63.0,607.0,206.0,125.0,46.0,521.0,193.0,2.0,1.0,10.0,4.0,1.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0
69343__67,69343.0,Spain - La Liga,2011/2012,Getafe,216.0,Barcelona,217.0,0.0,2.0,Abdelaziz Barrada,2.0,67.0,22.0,38.0,3.0,12.0,3.0,7.0,3.0,33.0,14.0,4.0,2.0,26.0,10.0,15.0,15.0,9.0,9.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,2814.1295470253717,987.4854003718284,10257.401334645669,4025.9256067366578,3.775738626421697,10.730279965004375,47.23803379265092,4.748095581802274,289.18863506124234,105.81727810586179,1005.8743775153105,294.4273848425197,843.8758076334209,351.92546041119857,4846.5858907480315,1745.682230424322,1160.7719269466318,394.36058836395455,3593.914737532809,1717.070117016623,516.5174387576553,124.65179352580928,763.788295056868,263.9977788713911,200.0,63.0,607.0,206.0,125.0,46.0,521.0,193.0,2.0,1.0,10.0,4.0,1.0,0.0,5.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0
69343__89,69343.0,Spain - La Liga,2011/2012,Getafe,216.0,Barcelona,217.0,0.0,2.0,Álvaro Arroyo Martínez,1.0,89.0,2.0,41.0,0.0,15.0,1.0,10.0,0.0,47.0,1.0,6.0,0.0,36.0,0.0,19.0,19.0,12.0,12.0,4.0,0.0,5.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,3801.6149473972,73.72302821522311,14322.137888451443,348.9557731846019,14.506018591426072,0.0,51.98612937445319,0.0,395.0059131671041,11.060643044619422,1300.3017623578303,10.859309930008749,1195.801268044619,18.16616469816273,6592.268121172354,187.5602066929134,1555.132515310586,44.496220472440946,5349.795801618548,101.92935804899388,641.1692322834645,0.0,1027.786073928259,48.606898512685916,263.0,4.0,814.0,14.0,171.0,3.0,715.0,14.0,3.0,0.0,15.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0
70221__74,70221.0,Spain - La Liga,2011/2012,Barcelona,217.0,Levante UD,221.0,0.0,1.0,Daniel Alves da Silva,1.0,74.0,19.0,7.0,4.0,28.0,1.0,26.0,8.0,11.0,11.0,18.0,5.0,8.0,4.0,15.0,15.0,15.0,15.0,5.0,2.0,6.0,3.0,1.0,0.0,2.0,0.0,7.0,3.0,7.0,1.0,3.0,0.0,4.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11134.29451574803,2346.832005249344,3559.39993996063,1545.3766491688539,12.691652121609799,11.5254541776028,6.779779527559055,5.96996675415573,770.4227039588803,445.47195844269476,205.8273974190726,188.41848687664043,5043.99782152231,1107.823466207349,975.6830582895889,663.6212018810148,4577.5492268153985,617.9874037620298,814.9004975940506,546.6665638670166,729.6331113298339,164.02372265966756,1556.2092071303587,140.70042979002625,614.0,153.0,201.0,98.0,532.0,138.0,129.0,77.0,16.0,1.0,4.0,2.0,11.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
69324__68,69324.0,Spain - La Liga,2011/2012,Barcelona,217.0,Real Madrid,220.0,0.0,1.0,Alexis Alejandro Sánchez Sánchez,1.0,68.0,5.0,24.0,1.0,23.0,0.0,29.0,2.0,13.0,0.0,21.0,2.0,6.0,0.0,15.0,15.0,23.0,23.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,15.0,0.0,3.0,0.0,3.0,0.0,8.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,9464.467593941381,216.57050218722662,2936.4423233814514,211.49430008748908,19.58418853893263,0.0,21.594932852143486,0.0,1225.3255379483815,25.870436570428698,231.28449081364826,9.70793525809274,4555.640781933508,100.10518044619423,867.8297544838146,80.72106408573929,3201.9656747594054,28.92808727034121,1033.0994116360455,121.06530074365705,461.9514107611549,61.666797900262466,782.6337335958005,0.0,578.0,13.0,201.0,12.0,508.0,11.0,125.0,9.0,8.0,4.0,8.0,2.0,2.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
69324__73,69324.0,Spain - La Liga,2011/2012,Barcelona,217.0,Real Madrid,220.0,0.0,1.0,Pedro Eliezer Rodríguez Ledesma,1.0,73.0,7.0,25.0,3.0,23.0,3.0,31.0,0.0,13.0,0.0,23.0,0.0,6.0,0.0,15.0,15.0,23.0,23.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,9690.381931977252,375.35981517935267,3359.2734979221345,197.20643077427823,19.58418853893263,0.0,21.594932852143486,0.0,1260.5398103674538,26.97703357392826,240.992426071741,65.74620439632545,4655.745962379703,177.92730479002626,986.7070707567805,75.19771762904637,3230.893762029746,89.76867235345581,1184.1921161417322,56.262508748906384,523.6182086614174,80.68680446194224,925.7869520997376,0.0,593.0,24.0,219.0,23.0,520.0,17.0,139.0,16.0,12.0,0.0,10.0,1.0,6.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
69324__80,69324.0,Spain - La Liga,2011/2012,Barcelona,217.0,Real Madrid,220.0,0.0,1.0,Francesc Fàbregas i Soler,1.0,80.0,14.0,28.0,7.0,26.0,3.0,31.0,4.0,13.0,1.0,23.0,3.0,6.0,0.0,16.0,16.0,24.0,24.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,16.0,0.0,3.0,1.0,3.0,0.0,9.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,10150.015737751532,957.1626703849519,3581.918209536308,325.8881288276466,19.58418853893263,0.0,21.594932852143486,0.0,1309.7946534339458,82.56592989938758,315.1260101706037,51.2855960192476,4859.240139435696,426.1852148950132,1078.9556895231847,98.96232283464568,3357.091743219597,299.2461198600176,1240.4546248906386,106.51831255468066,604.3050131233596,149.16540573053365,925.7869520997376,69.12189741907262,623.0,56.0,244.0,28.0,542.0,47.0,157.0,15.0,12.0,2.0,11.0,3.0,6.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
70224__64,70224.0,Spain - La Liga,2011/2012,Rayo Vallecano,360.0,Barcelona,217.0,0.0,3.0,Diego Benito Rey,1.0,64.0,27.0,25.0,12.0,23.0,4.0,8.0,6.0,33.0,9.0,5.0,3.0,18.0,8.0,24.0,24.0,11.0,11.0,7.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,9.0,5.0,6.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,3.0,3060.5983347550314,1268.2583602362204,8521.155913167104,3389.187483595801,13.13275688976378,0.0,48.62377734033247,5.113153980752406,195.66555927384084,39.91996237970254,1074.0538374890639,302.16786143919506,602.6668569553806,228.0522408136483,3125.774502405949,1377.5697019903764,940.8805129046369,470.08646872265973,3070.8317563429573,1177.206868985127,1308.2526487314087,530.1996883202099,1201.8720395888015,527.12989720035,180.0,59.0,498.0,187.0,109.0,39.0,427.0,158.0,5.0,5.0,13.0,5.0,2.0,3.0,9.0,5.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0
69340__60,69340.0,Spain - La Liga,2011/2012,Málaga,223.0,Barcelona,217.0,1.0,3.0,Ruud van Nistelrooy,2.0,60.0,7.0,13.0,1.0,15.0,2.0,14.0,2.0,19.0,2.0,3.0,2.0,14.0,1.0,12.0,12.0,20.0,20.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,3395.8177412510936,636.1913608923884,9688.765602909012,384.0496376859143,27.144401684164485,18.40227515310586,37.46226432633421,0.0,364.895468832021,65.35570428696413,863.45689391951,35.89903291776028,1293.5803160542434,301.2630839895013,3941.4903597987754,132.76049321959755,1186.9772889326332,196.48766404199475,3705.2490266841646,161.03720034995624,523.2202657480315,54.6826334208224,1141.1070581802276,54.352911198600175,221.0,41.0,512.0,20.0,164.0,36.0,457.0,18.0,6.0,3.0,9.0,1.0,3.0,2.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
69340__60,69340.0,Spain - La Liga,2011/2012,Málaga,223.0,Barcelona,217.0,1.0,3.0,Sebastián Bruno Fernández Miglierina,2.0,60.0,7.0,13.0,1.0,15.0,2.0,14.0,2.0,19.0,2.0,3.0,2.0,14.0,1.0,12.0,12.0,20.0,20.0,3.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,3395.8177412510936,636.1913608923884,9688.765602909012,384.0496376859143,27.144401684164485,18.40227515310586,37.46226432633421,0.0,364.895468832021,65.35570428696413,863.45689391951,35.89903291776028,1293.5803160542434,301.2630839895013,3941.4903597987754,132.76049321959755,1186.9772889326332,196.48766404199475,3705.2490266841646,161.03720034995624,523.2202657480315,54.6826334208224,1141.1070581802276,54.352911198600175,221.0,41.0,512.0,20.0,164.0,36.0,457.0,18.0,6.0,3.0,9.0,1.0,3.0,2.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
69340__67,69340.0,Spain - La Liga,2011/2012,Málaga,223.0,Barcelona,217.0,1.0,3.0,José Luis García del Pozo,1.0,67.0,26.0,14.0,5.0,17.0,0.0,17.0,3.0,21.0,7.0,6.0,2.0,15.0,5.0,15.0,15.0,21.0,21.0,4.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,9.0,2.0,0.0,4.0,8.0,0.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,4153.667565179353,2047.648218646107,10072.815240594926,4043.6847181758526,55.70124989063868,0.7002541885389327,37.46226432633421,16.182183398950134,442.1313579396325,192.9308034776903,899.3559268372702,383.8652879483815,1670.0873764216972,919.4024507874016,4074.250853018373,1620.3834902668416,1407.84468175853,579.5615616797901,3866.2862270341207,1584.3149245406823,577.9028991688539,355.0531485126859,1195.4599693788277,438.93883202099744,270.0,124.0,532.0,219.0,208.0,97.0,475.0,190.0,9.0,2.0,10.0,1.0,5.0,1.0,9.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0
69320__65,69320.0,Spain - La Liga,2011/2012,Espanyol,214.0,Barcelona,217.0,0.0,1.0,Philippe Coutinho Correia,1.0,65.0,15.0,11.0,1.0,8.0,2.0,7.0,3.0,17.0,4.0,6.0,2.0,16.0,4.0,13.0,13.0,14.0,14.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,10.0,1.0,7.0,1.0,6.0,0.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,4224.428610673665,873.5024031058618,8829.185966426072,1306.068409448819,11.783763342082242,9.067850503062118,39.67961931321085,0.0,378.6029121828521,112.08991404199475,1015.2135037182852,99.83928652668415,1508.4708054461944,246.80698982939631,3391.821812117235,557.81582895888,1596.316212817148,324.56289807524064,2978.224102143482,483.5197353455818,729.2549168853893,180.974750656168,1404.2469291338587,164.8935586176728,271.0,51.0,524.0,70.0,200.0,42.0,447.0,62.0,4.0,3.0,11.0,2.0,1.0,3.0,7.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0
69320__80,69320.0,Spain - La Liga,2011/2012,Espanyol,214.0,Barcelona,217.0,0.0,1.0,Rui Pedro da Rocha Fonte,1.0,80.0,13.0,12.0,1.0,10.0,3.0,10.0,3.0,21.0,1.0,8.0,3.0,20.0,0.0,16.0,16.0,16.0,16.0,5.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,11.0,0.0,8.0,0.0,6.0,0.0,3.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,5119.557474846894,1281.4609414916888,10307.091077537183,1303.0681742125985,20.851613845144357,0.0,39.67961931321085,0.0,490.69282622484684,131.19343164916887,1115.0527902449694,92.9295762248469,1776.9042563429573,525.995165135608,3967.4665573053367,622.8499803149607,1920.879110892388,377.3024792213473,3557.749173228346,536.8180358705163,910.2296675415574,246.96986548556433,1627.1429374453196,50.470581802274715,323.0,68.0,599.0,69.0,243.0,60.0,514.0,64.0,7.0,3.0,13.0,1.0,4.0,2.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0
69319__64,69319.0,Spain - La Liga,2011/2012,Real Betis,218.0,Barcelona,217.0,0.0,1.0,José Antonio Delgado Villar,1.0,64.0,8.0,18.0,2.0,15.0,5.0,20.0,2.0,18.0,0.0,10.0,1.0,12.0,0.0,13.0,13.0,19.0,19.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,5025.043868657042,777.0844460848645,8502.54911668854,451.3917716535433,46.28425087489064,0.0,37.86967136920385,2.6608759842519683,474.84272364391944,49.32004101049868,1066.4382975721785,45.2091491688539,1675.779775809274,367.67268482064736,3991.1482387357833,112.85580927384079,2087.90116032371,297.8250645231846,2586.1334962817145,94.10958333333333,740.2359580052494,62.266655730533685,820.9594127296587,196.55635389326335,290.0,43.0,508.0,25.0,236.0,35.0,445.0,19.0,3.0,1.0,9.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
